"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @StorialCo: Jangan keluar rumah kalau nggak penting. Pengen semua ini berakhir kan?

Daripada bosan, mending baca buku dari @mizanmediau…",FALSE,0,NA,"2020-04-16 08:33:11",FALSE,NA,"1250703773237837824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adilasyanur",2,TRUE,FALSE,NA,NA
"[ Yuk Tunda Mudik! ]
.
Aku tau, kamu pasti sudah rindu ingin pulang ke kampung halaman. Mohon bersabar ya, sebentar… https://t.co/5vr84k78ng",FALSE,1,NA,"2020-04-16 08:33:10",TRUE,NA,"1250703771262476288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KSR_UNS",0,FALSE,FALSE,NA,NA
"RT @tesadrm: Twitter please do your magic ! 

Yang pada #dirumahaja skripsian, ngerjain laporan penelitian, nulis buku,  atau apa pun, bisa…",FALSE,0,NA,"2020-04-16 08:33:07",FALSE,NA,"1250703756292878336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aggcp16",2,TRUE,FALSE,NA,NA
"@ApriliaLin Kita yg masih bisa #dirumahaja bareng keluarga harusnya bersyukur banget... Jadi kalo masih liat yg ngeyel rasanya gmn gt",FALSE,0,"ApriliaLin","2020-04-16 08:33:04",FALSE,"1250697833541337088","1250703746004160512","834268510939287552","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SantorinisSun",0,FALSE,FALSE,NA,NA
"Kirain #dirumahaja jadi hemat, ternyata engga",FALSE,1,NA,"2020-04-16 08:33:02",FALSE,NA,"1250703738710327296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xhzmzhrx",0,FALSE,FALSE,NA,NA
"Jangan lupa berdo'a supaya bumi kita lekas pulih dan bisa berkumpul bareng keluarga dengan keadaan bahagia 🤲🏻… https://t.co/8eAzGwVPE4",FALSE,1,"Rapunz_el","2020-04-16 08:32:58",TRUE,"1250703326271823872","1250703718955147264","746954437","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rapunz_el",1,FALSE,FALSE,NA,NA
"Beli daun pisang per ikat 
https://t.co/idj8Qlbs8T Belanja dari rumah aja yuk.. 
#LebihUntung
#PSBB
#PSBBJakarta… https://t.co/hrBe49LQ5i",FALSE,0,NA,"2020-04-16 08:32:41",TRUE,NA,"1250703647870054400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sayurpesanantar",0,FALSE,FALSE,NA,NA
"Di rumah saja demi keluarga

#DirumahAja
#BubarkanCegahCorona
#putusrantaicovid19
#divhumaspolri
#humaspoldabanten… https://t.co/oxV2eZQo8X",FALSE,0,NA,"2020-04-16 08:32:40",TRUE,NA,"1250703643419926528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BantenKskp",0,FALSE,FALSE,NA,NA
"RT @karamelkarbs: Beberapa org nanya sama gw ""kok lo ga post corona lagi sih bru""

Tbh karena situasinya gawat dan agak hopeless? Kalau dar…",FALSE,0,NA,"2020-04-16 08:32:31",FALSE,NA,"1250703605130072064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fidyanaa_",28,TRUE,FALSE,NA,NA
"Sekian thread dari Yomin, semoga #SahabatPengayoman dapat tercerahkan ya. Tetap #PhysicalDistancing, #DiRumahAja da… https://t.co/r7YqevV01c",FALSE,0,"LPKA_Kendari","2020-04-16 08:32:22",TRUE,"1250703562516033536","1250703568585162752","1113959647206039552","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LPKA_Kendari",0,FALSE,FALSE,NA,NA
"Komunitas Penulis Peduli Negeri mengadakan lomba cipta puisi tingkat nasional 2020..

https://t.co/pje6HNefAM… https://t.co/Fa6SStFrVO",FALSE,0,NA,"2020-04-16 08:32:22",TRUE,NA,"1250703567972741120",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NyariEvent",0,FALSE,FALSE,NA,NA
"ikan tongkol bumbu kuning pedas #masaksendiri #dirumahaja #mboktenin https://t.co/2xddYoLArB",FALSE,0,NA,"2020-04-16 08:32:19",FALSE,NA,"1250703556270714880",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","QWyR",0,FALSE,FALSE,NA,NA
"yang suka main drum bisa langsung download aplikasinya disini
https://t.co/Y1WrNRbhiZ - Apknya… https://t.co/gKfbymdQEw",FALSE,1,NA,"2020-04-16 08:32:18",TRUE,NA,"1250703553624076288",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","share_apk_mod09",0,FALSE,FALSE,NA,NA
"RT @asvvinas: @BaleBengong #kamisbisnis Halo ngong, mungkin temen² #dirumahaja perlu asupan vitamin c. Saya sama keluarga ada sirup jeruk n…",FALSE,0,NA,"2020-04-16 08:32:09",FALSE,NA,"1250703516202491904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RRA_P",2,TRUE,FALSE,NA,NA
"CALIFORNIA, 16 APRIL 2020

RESULT : 3027
SHIO : ANJING

Versi Website / Komputer : 152.44.33[.]77
Versi Mobile : 15… https://t.co/6XkEOuSJHM",FALSE,0,NA,"2020-04-16 08:32:03",TRUE,NA,"1250703487958048768",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","asustogel",0,FALSE,FALSE,NA,NA
"RT @Safringo: #DIRUMAHAJA - #STAYHOME - The Archipelago Singers - Heal The World

Kami bikin #CollabJauh di antara kesibukan kerja di rumah…",FALSE,0,NA,"2020-04-16 08:31:54",FALSE,NA,"1250703452679757824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ngetehteh",2,TRUE,FALSE,NA,NA
"RT @siputriwidi: Twitter Live #NgobrolSanaSini #1, temanya ""Bantuan untuk Jiwa"". Aku ajak dr. @jiemiardian, @nagotejena, &amp; mbak @meutiafara…",FALSE,0,NA,"2020-04-16 08:31:54",FALSE,NA,"1250703452235116544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","its_irynn",24,TRUE,FALSE,NA,NA
"Pemandangan tiap hari selama sebulan terakhir. Inilah kantor saya yang baru, studio saya. #workingonline… https://t.co/YPxqEVPOqZ",FALSE,0,NA,"2020-04-16 08:31:50",TRUE,NA,"1250703435349057536",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","dekeyboard",0,FALSE,FALSE,NA,NA
"Ini bagus untuk yang #dirumahaja buat belajar dari berbagai prespektif untuk memperkaya kita sebagai sebuah bangsa… https://t.co/rUdLY8M9KF",FALSE,2,NA,"2020-04-16 08:31:42",TRUE,NA,"1250703403128217600",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","arsyirahmanm",1,FALSE,FALSE,NA,NA
"@jayakabajay Hati2 buat yang di cimahi
Tetap #dirumahaja",FALSE,1,"jayakabajay","2020-04-16 08:31:38",FALSE,"1250700672497926144","1250703384446775296","851784011231797248","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nestle_Bearband",0,FALSE,FALSE,NA,NA
"Kebutuhan pokok tiba-tiba menipis? Stok obat-obatan juga menipis? Atau tiba-tiba kepengen makan atau ngemil jajanan… https://t.co/2gmPw5iUJ3",FALSE,0,NA,"2020-04-16 08:31:35",TRUE,NA,"1250703373591932928",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","lippomalls",0,FALSE,FALSE,NA,NA
"Komunitas Penulis Peduli Negeri mengadakan lomba quotes tingkat nasional 2020..

https://t.co/QwQJuiZztT… https://t.co/xyjNht1rJK",FALSE,0,NA,"2020-04-16 08:31:29",TRUE,NA,"1250703348023476224",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NyariEvent",0,FALSE,FALSE,NA,NA
"Menurut ahli gizi, meski hanya latihan #dirumahaja para atlet juga tetap perlu disiplin dalam menjaga asupan agar p… https://t.co/WGpYLtxNFS",FALSE,3,NA,"2020-04-16 08:31:27",TRUE,NA,"1250703338393518080",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","kumparan",0,FALSE,FALSE,NA,NA
"Dalam #KelasPajak secara Online ini, menjelaskan Pelaporan SPT Tahunan Badan secara sederhana dengan mengunakan apl… https://t.co/3edSnNIuC6",FALSE,0,"pajakarawangutr","2020-04-16 08:31:26",TRUE,"1250702854337118208","1250703335633477632","4183963719","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pajakarawangutr",0,FALSE,FALSE,NA,NA
"Sungguh #dirumahAja bkin kreatif, ngumpulin video ini lmyan seru hebohhh 🤣
.
.
Thanksss Genk mutmuthea @dwiristiw… https://t.co/X6i1D3hqZe",FALSE,0,NA,"2020-04-16 08:31:11",TRUE,NA,"1250703271615959040",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","mrs_fivit",0,FALSE,FALSE,NA,NA
"Mari om.. Tante.. yg butuh jasa antar barang atau makanan,butuh untuk belanja2.. tapi ttp #dirumahaja wilayah kemba… https://t.co/HHpuBQYrAC",FALSE,1,NA,"2020-04-16 08:30:57",TRUE,NA,"1250703212149006336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","d_whe1",4,FALSE,FALSE,NA,NA
"Sekian thread dari Yomin, semoga #SahabatPengayoman dapat tercerahkan ya. Tetap #PhysicalDistancing, #DiRumahAja da… https://t.co/ty6T8FYfG7",FALSE,0,NA,"2020-04-16 08:30:34",TRUE,NA,"1250703117378711552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lapas_Kendal_2A",0,FALSE,FALSE,NA,NA
"Kallafriends, mau beli mobil Toyota apa aja bisa kapan aja, #dirumahaja dengan mengakses website Kalla Toyota aja!… https://t.co/Wy65pPRO8G",FALSE,0,NA,"2020-04-16 08:30:30",TRUE,NA,"1250703099074940928",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","KallaToyotaID",0,FALSE,FALSE,NA,NA
"16 potong roll sushi siap untuk menemani #makansushi #dirumahaja #setiapharikulineran #gofood #Promo ..  🍣🍣🍣 | Sush… https://t.co/91vzEy9o6b",FALSE,1,NA,"2020-04-16 08:30:29",TRUE,NA,"1250703097183141888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aryono_reno",0,FALSE,FALSE,NA,NA
"mengisi kegiatan positif dirumahaja🙆🏻‍♀️
@agusrahmaddi 
#smpn98jakarta 
#tugasprakarya
#quarantine
#StayAtHome… https://t.co/cyrA5A7RTT",FALSE,13,NA,"2020-04-16 08:30:17",TRUE,NA,"1250703045979025408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","syaniaaz",0,FALSE,FALSE,NA,NA
"Huft, ga kerasa udah sebulan #dirumahaja.

Udah ditahap bingung mau ngapain lagi selain kerja, makan, tidur. Jadi p… https://t.co/v4FJub5pe2",FALSE,1,NA,"2020-04-16 08:30:16",TRUE,NA,"1250703038668345344",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kopimantapABC",0,FALSE,FALSE,NA,NA
"Untuk informasi seputar service, Anda dapat menghubungi

PT Astra International Tbk - Isuzu
Jl Sunandar Priyo Sudar… https://t.co/bUHXOMAoqt",FALSE,0,NA,"2020-04-16 08:30:04",TRUE,NA,"1250702990953967616",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TidarSaktiFM",0,FALSE,FALSE,NA,NA
"Sejumlah agen pemegang merek (APM) menawarkan layanan home service. Cukup menghubungi dealer, teknisi kendaraan dat… https://t.co/jL4tiXM6qz",FALSE,0,NA,"2020-04-16 08:30:00",TRUE,NA,"1250702973396713472",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","otopedia",0,FALSE,FALSE,NA,NA
"sobat travel, kalau wabah #COVID19 ini berakhir, kalian pengen liburan ke mana, sih? 🤔

#MakeExperience
#dirumahaja",FALSE,0,NA,"2020-04-16 08:30:00",FALSE,NA,"1250702972952207360",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HolahaloID",0,FALSE,FALSE,NA,NA
"Mandiri Sekuritas (@Mandiri_olt) mempercepat proses pembukaan rekening efek secara online menjadi hanya 10 menit ba… https://t.co/ZfcwgeKwPI",FALSE,0,NA,"2020-04-16 08:30:00",TRUE,NA,"1250702972708741120",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","duitologi",0,FALSE,FALSE,NA,NA
"Belajar dari rumah? Kan ada Edutore!

GRATIS latihan soal dan persiapan ujian dengan masukkan kode ""SELALUSIAP"" pad… https://t.co/ONpZQumb8X",FALSE,0,NA,"2020-04-16 08:30:00",TRUE,NA,"1250702972339666944",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>","edutorecom",0,FALSE,FALSE,NA,NA
"Heboh banget!

Joget Rara sama Ibunya jadi viral loh di media sosial. Bisa ditiru nih buat mengisi kegiatan kalian… https://t.co/LWVOOA50Hv",FALSE,11,NA,"2020-04-16 08:29:54",TRUE,NA,"1250702948365025280",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","Indosiar",1,FALSE,FALSE,NA,NA
"RT @ZZel99: Mencintaimu tak sesulit tugas codingku
Cukup kode PHP aja yg membuatku pusing, kamu jangan:(
#dirumahaja
#KamisAmbyar https://t…",FALSE,0,NA,"2020-04-16 08:29:42",FALSE,NA,"1250702898377285632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HammadSyaifudin",23,TRUE,FALSE,NA,NA
"RT @SMTOWN_Idn: Dua tiga bola dikejar kucing
Yuk, tangkap Ssambear yang lagi guling-guling!

Siapa yang berhasil di percobaan pertama?
#dir…",FALSE,0,NA,"2020-04-16 08:29:35",FALSE,NA,"1250702868111216640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BSellvy",258,TRUE,FALSE,NA,NA
"Walau tak bisa tatap muka secara langsung tak menghalangi kita untuk membantu #KawanPajak.
@pajakarawangutr mengada… https://t.co/gKW4EWlhEX",FALSE,0,NA,"2020-04-16 08:29:32",TRUE,NA,"1250702854337118208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pajakarawangutr",0,FALSE,FALSE,NA,NA
"RT TRANS7 ""Hai, gimana nih kegiatanmu selama #DiRumahAja? Nah lengkapi santai soremu sambil nonton #SiyapBos dan pa… https://t.co/7AQhdXSQel",FALSE,0,NA,"2020-04-16 08:29:25",TRUE,NA,"1250702825644048384",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","JohnMayerLovsss",0,FALSE,FALSE,NA,NA
"Semoga kita bisa cepat bergandengan tangan erat lagi, ya. Mention teman kamu yang ingin kamu gandeng erat tangannya… https://t.co/TzvuzmQPQn",FALSE,15,NA,"2020-04-16 08:29:00",TRUE,NA,"1250702721235079168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OfficialGTVID",1,FALSE,FALSE,NA,NA
"RT @khongguan_real: Sesekali lah ngepost video penampakan
#titit 
#dirumahaja 
#KamisAmbyar https://t.co/nZ05HNuy8Z",FALSE,0,NA,"2020-04-16 08:29:00",FALSE,NA,"1250702720178089984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","exshow3",2,TRUE,FALSE,NA,NA
"Hari ini hari Kamis maka ada #KamiSmiley!

Menemani kegiatanmu #DiRumahAja yuk kita pilih yang mana yang cocok dan… https://t.co/VbOBa1oxF4",FALSE,5,NA,"2020-04-16 08:28:55",TRUE,NA,"1250702701836431360",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Helismiley_OFC",16,FALSE,FALSE,NA,NA
"RT @wella_sibarani: Biar #StayHealthy yuk ikuti ""5 Aktivitas Sehat selama Physical Distancing #dirumahaja"".
Ini bukan selebgram yg tiba2 ja…",FALSE,0,NA,"2020-04-16 08:28:51",FALSE,NA,"1250702684123828224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FirlysupitSupit",1,TRUE,FALSE,NA,NA
"@Noviez_Cby_ Bener bnget semenjak #dirumahaja emang jadi punya banyak waktu buat kumpul bareng keluarga dan kalau l… https://t.co/UJ1t2kFL3c",FALSE,0,"Noviez_Cby_","2020-04-16 08:28:26",TRUE,"1250030712574455808","1250702577437532160","859950235539263488","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dea_nnd",0,FALSE,FALSE,NA,NA
"RT @sonia_darlll: Maaf neng lagi gabut #dirumahaja #titit https://t.co/I1Tfqt12ux",FALSE,0,NA,"2020-04-16 08:28:23",FALSE,NA,"1250702564787535872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Reynand02720957",2,TRUE,FALSE,NA,NA
"Ada saatnya kalian harus membeli kebutuhan harian atau sekedar melepas penat di rumah kan?!

Ada beberapa Tips untu… https://t.co/a1wUjxCKAU",FALSE,0,NA,"2020-04-16 08:28:20",TRUE,NA,"1250702555534905344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cashbacapp",0,FALSE,FALSE,NA,NA
"#Repost @andrabule99 download.ins
---
Apa yang kami Bicarakan saat Lockdown ?
Segera Di DIKDIK CHANNEL YOUTUBE.
Bel… https://t.co/c8wPnRcVGT",FALSE,0,NA,"2020-04-16 08:28:11",TRUE,NA,"1250702516829990912",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","papapyucky",0,FALSE,FALSE,NA,NA
"@lipartic Es buah dicampur Sirup ABC emang perpaduan yang pas. Apalagi jika diminum bareng keluarga, bikin suasana… https://t.co/uPOJ3ax04B",FALSE,0,"lipartic","2020-04-16 08:27:43",TRUE,"1250028811451650048","1250702399674609664","68962630","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_pejuangharapan",0,FALSE,FALSE,NA,NA
"Siapa lagi yang ulang tahun di rumah aja? Barengan deh sama Zhu Yilong 😏😏😏 Selamat ulang tahun yah, kamu!… https://t.co/w64kMz77rw",FALSE,6,NA,"2020-04-16 08:27:07",TRUE,NA,"1250702248792879104",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WeTVIndonesia",4,FALSE,FALSE,NA,NA
"Tenis Meja Mini jadi Fenomena Olah Raga #Dirumahaja https://t.co/IL9SIg2gzd lewat @kabar-banten.com",FALSE,0,NA,"2020-04-16 08:27:02",FALSE,NA,"1250702226596573184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KabarBanten72",0,FALSE,FALSE,NA,NA
"RT @Nnyzhuxin1: Alhamdulillah satu persatu selesai belanjanya 😊untuk selingan waktu 

Kuuy GA yuk 250K untuk5 orang pemenang .syarat tebak…",FALSE,0,NA,"2020-04-16 08:27:00",FALSE,NA,"1250702217759166464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rimal_Rizky",420,TRUE,FALSE,NA,NA
"#Dirumahaja dan tekuni kembali hobimu! Bikin konten seru dengan HP Pavilion 13 yang  berlayar micro-edge dan dileng… https://t.co/ik9TMDaDTe",FALSE,1,NA,"2020-04-16 08:26:49",TRUE,NA,"1250702170560720896",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","hanyaHPuntukku",0,FALSE,FALSE,NA,NA
"RT @TGPRNM: FAKTA UNIK MINDAM RANDOM - Pacaran Beda Agama &amp; Duit Adsense Buat Oshi 

di video ini #MindamRandom #DiRumahAja cerita tentang…",FALSE,0,NA,"2020-04-16 08:26:21",FALSE,NA,"1250702056261685248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Deztapradana1",3,TRUE,FALSE,NA,NA
"Sejak #dirumahaja ini kulkas jadi lebih rame. Maksudnya, ada isinya yg biasanya kosong melongpong. Es batu aja kaga… https://t.co/qLiRXnVrRw",FALSE,1,NA,"2020-04-16 08:26:18",TRUE,NA,"1250702040965115904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sanigup",0,FALSE,FALSE,NA,NA
"Teruslah bermain ,jangan kau ingin tau tentang kabar dunia ini.
#Mimpi #Ruhut #Tuhan  #DESA 
#mutualan #dirumahaja https://t.co/WsUmmFlV7J",FALSE,1,NA,"2020-04-16 08:26:15",FALSE,NA,"1250702029174870016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fericubay",0,FALSE,FALSE,NA,NA
"Cerita yuk, pengalaman kamu pertama kali jadi trader kripto. Karena dapat doorprize terus bingung hadiahnya mau dik… https://t.co/10Mdt88MVD",FALSE,0,NA,NA,TRUE,NA,"1250717419439419392",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tokocrypto",0,FALSE,FALSE,NA,NA
"Hai Sahabat persada, 

Selama #DiRumahAja tidak menghalangi sahabat untuk tetap sehat lho.

Kini tidak perlu khawat… https://t.co/acxJTo65uE",FALSE,0,NA,NA,TRUE,NA,"1250717417283768320",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","infopersada",0,FALSE,FALSE,NA,NA
"RT @FraksiRakyat_ID: 6 poin penyikapan Fraksi Rakyat Indonesia atas dilanjutkannya pembahasan omnibus law saat pandemi #COVID19. Padahal bu…",FALSE,0,NA,NA,FALSE,NA,"1250717396408492032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","47Rival",17,TRUE,FALSE,NA,NA
"Waktu SD sering deh liat orang dewasa pacaran, eh pas kuliah malahan sering liat anak SD pacaran 😅

#dirumahaja 
#sendiriajadulu",FALSE,0,NA,NA,FALSE,NA,"1250717377148317696",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","purwadijohans_",0,FALSE,FALSE,NA,NA
"Update Corona di Indonesia 16 April 2020: 5.516 Positif, 548 Sembuh dan 498 Meninggal .

https://t.co/iBZcjiatlj… https://t.co/dKOrVyO0b4",FALSE,1,NA,NA,TRUE,NA,"1250717300514271232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GoWithMi",0,FALSE,FALSE,NA,NA
"Pemkot Tangerang Siapkan 48 Titik Cek Poin Untuk Mengawasi Pelaksanaan PSBB Tangerang Raya. https://t.co/gI1FZexIxm… https://t.co/XjPvCT2IOZ",FALSE,0,NA,NA,TRUE,NA,"1250717237226270720",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","officialside_id",0,FALSE,FALSE,NA,NA
"RT @FMB9ID_: Ramadhan dan lebaran identik dengan kegiatan mudik atau pulang kampung. Namun, di tengah pandemi ini, mudik justru bisa menjad…",FALSE,0,NA,NA,FALSE,NA,"1250717172873048064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tioyudhapratama",20,TRUE,FALSE,NA,NA
"Terima kasih buat driver Gojek dan Grab yang tetap setia membantu sahabat Slankafe yang pengen ngopi #DiRumahAja

S… https://t.co/ZJvXeGh35g",FALSE,2,NA,NA,TRUE,NA,"1250717170566230016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","slankdotcom",0,FALSE,FALSE,NA,NA
"RT @KementerianLHK: Bune Haba #LengaTambora.

Salam Hangat dari Taman Nasional Gunung Tambora.

Tetap jaga kesehatan dan tetap #dirumahaja…",FALSE,0,NA,NA,FALSE,NA,"1250717157534527488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ayangayangen",15,TRUE,FALSE,NA,NA
"@A_Hadi_DS3 Sama-sama Kak Akmad, apabila ada lagi yang dapat kami bantu bisa informasikan kembali kepada kami via D… https://t.co/SLlHJWgb8m",FALSE,0,"A_Hadi_DS3",NA,TRUE,"1250690045918371840","1250717146293792768","1250579119378595840","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IndiHome",0,FALSE,FALSE,NA,NA
"#Repost humaspoldajatim
• • • • • •
Selamat Pagi sobat POLRI... .
Physical Distancing sangat penting untuk memutus… https://t.co/Wcq7BAm9vC",FALSE,0,NA,NA,TRUE,NA,"1250717023748972544",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","poldajatimPJR",0,FALSE,FALSE,NA,NA
"RT @reportCOVID19: UPDATE #Covid19Indonesia per 16 April 2020 (Sore):

Positif: 5.516 (+380)
Sembuh: 548 (+102)
Meninggal: 496 (+27)

#diru…",FALSE,0,NA,NA,FALSE,NA,"1250717005709062144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DoniMonardoKita",1,TRUE,FALSE,NA,NA
"RT @ikanatassa: Sambil #dirumahaja, aku buka sesi Q&amp;A nih. Ajukan pertanyaan kalian tentang apa aja - buku, film, curhat pun boleh - nanti…",FALSE,0,NA,NA,FALSE,NA,"1250716998310350848",NA,"<a href=""https://limitless.android"" rel=""nofollow"">App android toos</a>","Ber_kawan",5,TRUE,FALSE,NA,NA
"Sedang di fase Kangen, Rindu dan kawan kawannya tapi belum bisa ketemuan.

#dirumahaja",FALSE,0,NA,NA,FALSE,NA,"1250716986398502912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kurookoo_",0,FALSE,FALSE,NA,NA
"Menjaga dan menahan diri...

#dirumahaja 
#JagaKesehatan 
#sehatselalu
#jagakondisi",FALSE,0,NA,NA,FALSE,NA,"1250716969684176896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imam_mabruri",0,FALSE,FALSE,NA,NA
"RT @vulkanID: Baik-baik di rumah ya, sayang. Nanti kita mendaki lagi. Ingat! Jangan ngeyel.
ㅤ
#JagaJarak #DiRumahAja https://t.co/UR9W6c5d5W",FALSE,0,NA,NA,FALSE,NA,"1250716923089698816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mohamadasruls",14,TRUE,FALSE,NA,NA
"#dirumahaja #sehatwalafiat #kids @ Makassar https://t.co/Z8Kp7Cd8gN",FALSE,0,NA,NA,FALSE,NA,"1250716817821220864",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Khumar_TDF",0,FALSE,FALSE,"119.4146","-5.1328"
"Perkara #dirumahaja yg udh ada WiFi. Paket data 5,4 GB @Telkomsel akan hangus hari ini wkwkwkwk. Seandainya bisa di… https://t.co/gtn6zHoADy",FALSE,0,NA,NA,TRUE,NA,"1250716809877061632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tamagunaNGL",0,FALSE,FALSE,NA,NA
